		ï»¿CURSO;UNIVERSIDAD;PETICION;GRADO;CENTRO;ÁREA;GENERAL;TITULADOS;"MAYORES 25";"MAYORES 40";"MAYORES 45"
2024;MÁLAGA;713019;"INGENIERÍA ELECTRÓNICA, ROBÓTICA Y MECATRÓNICA";"ESCUELA DE INGENIERÍAS INDUSTRIALES";IYA;"11,093 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;MÁLAGA;711201;"INGENIERÍA EN DISEÑO INDUSTRIAL Y DESARROLLO DEL PRODUCTO";"ESCUELA DE INGENIERÍAS INDUSTRIALES";IYA;"9,002 PREF";7,050;"5,000 ONPNA";5,000;5,000
2024;MÁLAGA;723001;"INGENIERÍA EN TECNOLOGÍAS INDUSTRIALES (PARS con el Máster en Ingeniería Industrial)";"ESCUELA DE INGENIERÍAS INDUSTRIALES";IYA;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;MÁLAGA;723506;"INGENIERÍA INFORMÁTICA";"ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA INFORMÁTICA";IYA;"10,536 PREF";6,170;"5,000 ONPNA";5,000;5,000
2024;MÁLAGA;713500;"INGENIERÍA MECÁNICA";"ESCUELA DE INGENIERÍAS INDUSTRIALES";IYA;"9,669 PREF";5,000;"5,000 ONPNA";11,187;5,000
2024;MÁLAGA;711309;"INGENIERÍA MECÁNICA + INGENIERÍA EN DISEÑO INDUSTRIAL Y DESARROLLO DEL PRODUCTO";"ESCUELA DE INGENIERÍAS INDUSTRIALES";IYA;"11,913 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;MÁLAGA;724501;"INGENIERÍA QUÍMICA";"FACULTAD DE CIENCIAS";IYA;5,000;6,830;"5,000 ONPNA";5,000;5,000
2024;MÁLAGA;721002;"INGENIERÍA TELEMÁTICA";"ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA DE TELECOMUNICACIÓN";IYA;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;MÁLAGA;705006;LOGOPEDIA;"FACULTAD DE PSICOLOGÍA Y LOGOPEDIA";SD;"9,028 PREF";8,280;"5,000 ONPNA";17,333;5,000
2024;MÁLAGA;749002;"MARKETING E INVESTIGACIÓN DE MERCADOS";"FACULTAD DE MARKETING Y GESTIÓN";SYJ;"8,187 PREF";5,000;"5,000 ONPNA";10,812;5,000
2024;MÁLAGA;739007;MATEMÁTICAS;"FACULTAD DE CIENCIAS";C;"12,044 PREF";8,400;"5,000 ONPNA";5,000;5,000
2024;MÁLAGA;723409;"MATEMÁTICAS + INGENIERÍA INFORMÁTICA";"ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA INFORMÁTICA";SIN;"13,490 PREF";6,650;"5,000 ONPNA";5,000;5,000
2024;MÁLAGA;739503;MEDICINA;"FACULTAD DE MEDICINA";SD;"13,353 PREF";8,990;"8,530 OPA";15,791;5,150
2024;MÁLAGA;740506;PEDAGOGÍA;"FACULTAD CIENCIAS DE LA EDUCACIÓN";SYJ;"8,307 PREF";7,900;"5,000 ONPNA";5,000;5,000
2024;MÁLAGA;741003;PERIODISMO;"FACULTAD CIENCIAS DE LA COMUNICACIÓN";SYJ;"5,000 PREF";6,240;"5,000 ONPNA";5,000;5,330
2024;MÁLAGA;707003;PODOLOGÍA;"FACULTAD DE CIENCIAS DE LA SALUD";SD;"10,370 PREF";8,460;"5,000 ONPNA";5,000;5,000
2024;MÁLAGA;741501;PSICOLOGÍA;"FACULTAD DE PSICOLOGÍA Y LOGOPEDIA";SD;"11,056 PREF";8,554;"5,630 OPA";18,416;5,800
2024;MÁLAGA;705103;"PSICOLOGÍA + LOGOPEDIA";"FACULTAD DE PSICOLOGÍA Y LOGOPEDIA";SD;"12,061 PREF";8,610;"7,230 ONPA";14,601;5,000
2024;MÁLAGA;742007;"PUBLICIDAD Y RELACIONES PÚBLICAS";"FACULTAD CIENCIAS DE LA COMUNICACIÓN";SYJ;"9,150 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;MÁLAGA;742503;QUÍMICA;"FACULTAD DE CIENCIAS";C;"8,763 PREF";7,240;"5,000 ONPNA";5,000;5,000
2024;MÁLAGA;708007;"RELACIONES LABORALES Y RECURSOS HUMANOS";"FACULTAD DE ESTUDIOS SOCIALES Y DEL TRABAJO";SYJ;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;MÁLAGA;708201;"TERAPIA OCUPACIONAL";"FACULTAD DE CIENCIAS DE LA SALUD";SD;"9,710 PREF";8,100;"5,000 ONPNA";5,000;7,700
2024;MÁLAGA;708518;"TRABAJO SOCIAL";"FACULTAD DE ESTUDIOS SOCIALES Y DEL TRABAJO";SYJ;"9,840 N.P.";8,554;"5,000 ONPNA";5,000;7,000
2024;MÁLAGA;743205;"TRADUCCIÓN E INTERPRETACIÓN FRANCÉS";"FACULTAD DE FILOSOFÍA Y LETRAS";AYH;5,000;8,542;"5,000 ONPNA";5,000;5,000
2024;MÁLAGA;743302;"TRADUCCIÓN E INTERPRETACIÓN INGLÉS";"FACULTAD DE FILOSOFÍA Y LETRAS";AYH;"9,272 PREF";8,650;"6,670 OPA";5,000;8,280
2024;MÁLAGA;708708;TURISMO;"FACULTAD DE TURISMO";SYJ;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;MÁLAGA;742104;"TURISMO + PUBLICIDAD Y RELACIONES PÚBLICAS";"FACULTAD CIENCIAS DE LA COMUNICACIÓN";SYJ;"10,518 PREF";5,000;"5,000 ONPNA";5,000;5,900
2024;MÁLAGA;708406;"TURISMO + TRADUCCIÓN E INTERPRETACIÓN FRANCÉS";"FACULTAD DE TURISMO";SIN;"7,149 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;MÁLAGA;708902;"TURISMO + TRADUCCIÓN E INTERPRETACIÓN INGLÉS";"FACULTAD DE TURISMO";SIN;"9,378 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;825501;"ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS";"FACULTAD DE CIENCIAS ECONÓMICAS Y EMPRESARIALES";SYJ;"9,426 PREF";5,000;"5,000 ONPNA";20,808;5,000
2024;SEVILLA;825520;"ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS";"CENTRO UNIVERSITARIO DE OSUNA (ADS.)";SYJ;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;825609;"ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS + DERECHO";"FACULTAD DE DERECHO Y FACULTAD DE CIENCIAS ECONÓMICAS Y EMPRESARIALES";SYJ;"10,939 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;825706;"ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS + FINANZAS Y CONTABILIDAD";"FACULTAD DE CIENCIAS ECONÓMICAS Y EMPRESARIALES";SYJ;"11,516 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;825516;"ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS (GRUPO EN INGLÉS)";"FACULTAD DE CIENCIAS ECONÓMICAS Y EMPRESARIALES";SYJ;"11,027 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;891505;"ANTROPOLOGIA SOCIAL Y CULTURAL";"FACULTAD DE GEOGRAFÍA E HISTORIA";SYJ;5,000;6,520;"5,000 ONPNA";5,000;8,630
2024;SEVILLA;853004;ARQUEOLOGÍA;"FACULTAD DE GEOGRAFÍA E HISTORIA";AYH;5,000;6,760;"5,514 ONPNA";5,000;5,000
2024;SEVILLA;826009;"BELLAS ARTES";"FACULTAD DE BELLAS ARTES";AYH;"9,940 PREF";8,000;"5,000 ONPNA";18,307;7,050
2024;SEVILLA;826505;BIOLOGÍA;"FACULTAD DE BIOLOGÍA";C;"10,822 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;852000;"BIOMEDICINA BÁSICA Y EXPERIMENTAL";"FACULTAD DE MEDICINA";SD;"13,460 PREF";8,430;"6,030 OPA";5,000;5,000
2024;SEVILLA;892002;BIOQUÍMICA;"FACULTAD DE BIOLOGÍA";C;"12,853 PREF";9,520;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;827509;"CIENCIAS DE LA ACTIVIDAD FÍSICA Y DEL DEPORTE";"FACULTAD DE CIENCIAS DE LA EDUCACIÓN";SYJ;"11,418 PREF";7,730;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;827528;"CIENCIAS DE LA ACTIVIDAD FÍSICA Y DEL DEPORTE";"CENTRO UNIVERSITARIO DE OSUNA (ADS.)";SYJ;"9,487 PREF";7,822;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;829014;"COMUNICACIÓN AUDIOVISUAL";"CENTRO DE ESTUDIOS UNIVERSITARIOS EUSA (ADSCRITO)";SYJ;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;829001;"COMUNICACIÓN AUDIOVISUAL";"FACULTAD DE COMUNICACIÓN";SYJ;"8,968 PREF";5,000;"5,000 ONPNA";11,582;5,000
2024;SEVILLA;826203;"CONSERVACIÓN Y RESTAURACIÓN DE BIENES CULTURALES";"FACULTAD DE BELLAS ARTES";AYH;"8,540 PREF";7,540;"5,000 ONPNA";5,000;6,550
2024;SEVILLA;892601;CRIMINOLOGÍA;"FACULTAD DE DERECHO";SYJ;"10,806 PREF";7,520;"6,400 OPNA";26,330;5,050
2024;SEVILLA;829506;DERECHO;"FACULTAD DE DERECHO";SYJ;"10,150 PREF";7,970;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;851600;"DERECHO + ECONOMÍA";"FACULTAD DE DERECHO Y FACULTAD DE CIENCIAS ECONÓMICAS Y EMPRESARIALES";SYJ;"12,422 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;829808;"DERECHO + FILOSOFÍA";"FACULTAD DE DERECHO";SIN;"10,543 PREF";7,370;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;829700;"DERECHO + FINANZAS Y CONTABILIDAD";"FACULTAD DE DERECHO";SYJ;"10,650 PREF";7,940;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;829905;"DERECHO (US) + LAUREA MAGISTRALE IN GIURISPRUDENZA (UNIFI)";"FACULTAD DE DERECHO";SYJ;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;830002;ECONOMÍA;"FACULTAD DE CIENCIAS ECONÓMICAS Y EMPRESARIALES";SYJ;"8,654 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;801014;"EDIFICACIÓN (antes Arquitectura Técnica)";"ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA DE EDIFICACIÓN";IYA;5,000;5,410;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;845502;"EDUCACIÓN INFANTIL";"FACULTAD DE CIENCIAS DE LA EDUCACIÓN";SYJ;"10,936 PREF";7,800;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;845521;"EDUCACIÓN INFANTIL";"CENTRO UNIVERSITARIO DE OSUNA (ADS.)";SYJ;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;845601;"EDUCACIÓN INFANTIL + EDUCACIÓN PRIMARIA";"FACULTAD DE CIENCIAS DE LA EDUCACIÓN";SYJ;"13,066 PREF";7,580;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;845614;"EDUCACIÓN INFANTIL + EDUCACIÓN PRIMARIA";"CENTRO UNIVERSITARIO DE OSUNA (ADS.)";SYJ;"8,920 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;846531;"EDUCACIÓN PRIMARIA";"CENTRO UNIVERSITARIO DE OSUNA (ADS.)";SYJ;"7,423 PREF";7,203;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;846506;"EDUCACIÓN PRIMARIA";"FACULTAD DE CIENCIAS DE LA EDUCACIÓN";SYJ;"10,443 PREF";7,610;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;846603;"EDUCACIÓN PRIMARIA + ESTUDIOS FRANCESES";"FACULTAD DE CIENCIAS DE LA EDUCACIÓN Y FACULTAD DE FILOLOGÍA";SIN;"9,959 PREF";7,740;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;802501;ENFERMERÍA;"FACULTAD DE ENFER., FISIOT. Y PODOL.";SD;"12,710 PREF";8,330;"7,250 OPA";21,333;7,250
2024;SEVILLA;802533;ENFERMERÍA;"CENTRO UNIVERSITARIO DE OSUNA (ADS.)";SD;"11,837 PREF";8,540;"6,330 OPA";9,331;5,000
2024;SEVILLA;802514;ENFERMERÍA;"CENTRO DE ENFERMERÍA DE LA CRUZ ROJA (ADS.)";SD;"12,344 PREF";8,320;"6,530 OPA";13,832;5,000
2024;SEVILLA;803007;ESTADÍSTICA;"FACULTAD DE MATEMÁTICAS";C;"11,736 PREF";6,010;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;803104;"ESTADÍSTICA + FINANZAS Y CONTABILIDAD";"FACULTAD DE MATEMÁTICAS";C;"12,631 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;850501;"ESTUDIOS DE ASIA ORIENTAL";"FACULTAD DE FILOSOFÍA";AYH;5,000;8,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;833003;"ESTUDIOS FRANCESES";"FACULTAD DE FILOLOGÍA";AYH;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;834503;"ESTUDIOS INGLESES";"FACULTAD DE FILOLOGÍA";AYH;"8,399 PREF";5,000;"5,000 ONPNA";5,452;5,000
2024;SEVILLA;830509;FARMACIA;"FACULTAD DE FARMACIA";SD;"11,787 PREF";7,400;"5,000 ONPNA";13,083;5,000
2024;SEVILLA;830606;"FARMACIA + ÓPTICA Y OPTOMETRÍA";"FACULTAD DE FARMACIA";SD;"12,490 PREF";7,222;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;832001;"FILOLOGÍA CLÁSICA";"FACULTAD DE FILOLOGÍA";AYH;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;834201;"FILOLOGÍA CLÁSICA + FILOLOGÍA HISPÁNICA";"FACULTAD DE FILOLOGÍA";AYH;"12,535 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;834007;"FILOLOGÍA HISPÁNICA";"FACULTAD DE FILOLOGÍA";AYH;5,000;7,120;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;835507;FILOSOFÍA;"FACULTAD DE FILOSOFÍA";AYH;"7,230 N.P.";8,310;"9,800 ONPA";5,000;5,180
2024;SEVILLA;802018;"FINANZAS Y CONTABILIDAD";"CENTRO UNIVERSITARIO DE OSUNA (ADS.)";SYJ;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;802003;"FINANZAS Y CONTABILIDAD";"FACULTAD DE TURISMO Y FINANZAS";SYJ;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;802115;"FINANZAS Y CONTABILIDAD + RELACIONES LABORALES Y RECURSOS HUMANOS";"FACULTAD DE CIENCIAS DEL TRABAJO";SYJ;"9,200 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;802100;"FINANZAS Y CONTABILIDAD + RELACIONES LABORALES Y RECURSOS HUMANOS";"CENTRO UNIVERSITARIO DE OSUNA (ADS.)";SYJ;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;802208;"FINANZAS Y CONTABILIDAD + TURISMO";"FACULTAD DE TURISMO Y FINANZAS";SYJ;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;802022;"FINANZAS Y CONTABILIDAD (GRUPO EN INGLES)";"FACULTAD DE TURISMO Y FINANZAS";SYJ;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;836004;FÍSICA;"FACULTAD DE FÍSICA";C;"12,144 PREF";7,030;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;836101;"FÍSICA + INGENIERÍA DE MATERIALES";"FACULTAD DE FÍSICA";SIN;"12,139 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;839404;"FÍSICA + MATEMÁTICAS";"FACULTAD DE MATEMÁTICAS";C;"13,764 PREF";7,130;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;803503;FISIOTERAPIA;"FACULTAD DE ENFERMERÍA, FISIOTERAPIA Y PODOLOGÍA";SD;"12,678 PREF";8,570;"5,000 ONPNA";5,330;6,600
2024;SEVILLA;803518;FISIOTERAPIA;"CENTRO UNIVERSITARIO DE OSUNA (ADS.)";SD;"10,724 PREF";8,740;"7,310 ONPA";5,000;5,000
2024;SEVILLA;803615;"FISIOTERAPIA + CIENCIAS DE LA ACTIVIDAD FÍSICA Y DEL DEPORTE";"CENTRO UNIVERSITARIO DE OSUNA (ADS.)";SIN;"11,050 PREF";7,730;"6,500 ONPNA";5,000;5,000
2024;SEVILLA;803600;"FISIOTERAPIA + CIENCIAS DE LA ACTIVIDAD FÍSICA Y DEL DEPORTE";"FACULTAD DE CIENCIAS DE LA EDUCACIÓN";SIN;"13,349 PREF";7,890;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;800502;"FUNDAMENTOS DE ARQUITECTURA";"ESCUELA TÉCNICA SUPERIOR DE ARQUITECTURA";IYA;"9,530 PREF";5,467;"5,000 ONPNA";5,000;6,400
2024;SEVILLA;836705;"GEOGRAFÍA Y GESTIÓN DEL TERRITORIO";"FACULTAD DE GEOGRAFÍA E HISTORIA";SYJ;5,000;7,756;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;836901;"GEOGRAFÍA Y GESTIÓN DEL TERRITORIO + HISTORIA";"FACULTAD DE GEOGRAFÍA E HISTORIA";SIN;5,000;6,780;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;837504;HISTORIA;"FACULTAD DE GEOGRAFÍA E HISTORIA";AYH;"7,080 N.P.";7,500;"5,000 ONPNA";25,666;5,800
2024;SEVILLA;837601;"HISTORIA + HISTORIA DEL ARTE";"FACULTAD DE GEOGRAFÍA E HISTORIA";AYH;"10,282 PREF";7,830;"5,260 OPNA";5,000;8,800
2024;SEVILLA;838001;"HISTORIA DEL ARTE";"FACULTAD DE GEOGRAFÍA E HISTORIA";AYH;5,000;6,000;"5,000 ONPNA";38,498;5,000
2024;SEVILLA;821701;"INGENIERÍA AEROESPACIAL (PARS con Máster en Ingeniería Aeronáutica)";"ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA";IYA;"13,212 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;822004;"INGENIERÍA AGRÍCOLA";"ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA AGRONÓMICA";IYA;"7,200 PREF";6,330;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;822209;"INGENIERÍA AGRÍCOLA (US) + CIENCIAS AMBIENTALES (UPO)";"ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA AGRONÓMICA";SIN;"9,160 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;822500;"INGENIERÍA CIVIL (PARS con Máster en Ingeniería de Caminos, Canales y Puertos)";"ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA";IYA;"10,567 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;816801;"INGENIERÍA DE LA ENERGÍA";"ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA";IYA;"10,176 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;850003;"INGENIERÍA DE LA SALUD";"ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA INFORMÁTICA";IYA;"11,460 PREF";7,530;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;891300;"INGENIERÍA DE MATERIALES";"FACULTAD DE FÍSICA";IYA;"8,097 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;895501;"INGENIERÍA DE ORGANIZACIÓN INDUSTRIAL";"ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA";IYA;"11,633 PREF";5,609;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;825005;"INGENIERÍA DE TECNOLOGÍAS DE TELECOMUNICACIÓN (PARS con Máster en Ingeniería de Telecomunicación)";"ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA";IYA;"7,920 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;812505;"INGENIERÍA ELÉCTRICA";"ESCUELA POLITÉCNICA SUPERIOR";IYA;"8,374 PREF";6,400;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;812701;"INGENIERÍA ELÉCTRICA + ING. ELECTRÓNICA INDUSTRIAL";"ESCUELA POLITÉCNICA SUPERIOR";IYA;"7,910 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;813002;"INGENIERÍA ELECTRÓNICA INDUSTRIAL";"ESCUELA POLITÉCNICA SUPERIOR";IYA;"7,707 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;813017;"INGENIERÍA ELECTRÓNICA, ROBÓTICA Y MECATRÓNICA";"ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA";IYA;"12,207 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;811201;"INGENIERÍA EN DISEÑO INDUSTRIAL Y DESARROLLO DEL PRODUCTO";"ESCUELA POLITÉCNICA SUPERIOR";IYA;"10,539 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;823008;"INGENIERÍA EN TECNOLOGÍAS INDUSTRIALES (PARS con Máster en Ingeniería Industrial)";"ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA";IYA;"11,695 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;815001;"INGENIERÍA INFORMÁTICA. INGENIERÍA DE COMPUTADORES";"ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA INFORMÁTICA";IYA;"8,861 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;814502;"INGENIERÍA INFORMÁTICA. INGENIERÍA DEL SOFTWARE";"ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA INFORMÁTICA";IYA;"11,409 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;814517;"INGENIERÍA INFORMÁTICA. INGENIERÍA DEL SOFTWARE (GRUPO EN INGLÉS)";"ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA INFORMÁTICA";IYA;"12,566 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;823504;"INGENIERÍA INFORMÁTICA. TECNOLOGÍA INFORMÁTICA";"ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA INFORMÁTICA";IYA;"9,483 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;823301;"INGENIERÍA INFORMÁTICA. TECNOLOGÍA INFORMÁTICA + MATEMÁTICAS";"ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA INFORMÁTICA";SIN;"13,595 PREF";6,520;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;813509;"INGENIERÍA MECÁNICA";"ESCUELA POLITÉCNICA SUPERIOR";IYA;"11,011 PREF";7,550;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;812807;"INGENIERÍA MECÁNICA + INGENIERÍA ELÉCTRICA";"ESCUELA POLITÉCNICA SUPERIOR";IYA;"10,916 PREF";6,760;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;811307;"INGENIERÍA MECÁNICA + INGENIERÍA EN DISEÑO INDUSTRIAL Y DESARROLLO DEL PRODUCTO";"ESCUELA POLITÉCNICA SUPERIOR";IYA;"12,692 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;814006;"INGENIERÍA QUÍMICA INDUSTRIAL";"ESCUELA POLITÉCNICA SUPERIOR";IYA;"6,117 PREF";6,060;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;824508;"INGENIERÍA QUÍMICA (PARS con Máster en Ingeniería Química)";"ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA";IYA;"7,210 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;832506;"LENGUAS MODERNAS, LITERATURAS Y CULTURAS";"FACULTAD DE FILOLOGÍA";AYH;5,000;5,000;"5,000 ONPNA";5,000;6,300
2024;SEVILLA;832603;"LENGUAS MODERNAS, LITERATURAS Y CULTURAS + EDUCACIÓN PRIMARIA";"FACULTAD DE FILOLOGÍA";AYH;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;849008;"MARKETING E INVESTIGACIÓN DE MERCADOS";"FACULTAD DE CIENCIAS ECONÓMICAS Y EMPRESARIALES";SYJ;"11,005 PREF";5,000;"5,000 ONPNA";24,746;5,000
2024;SEVILLA;839005;MATEMÁTICAS;"FACULTAD DE MATEMÁTICAS";C;"12,158 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;839307;"MATEMÁTICAS + ESTADÍSTICA";"FACULTAD DE MATEMÁTICAS";C;"13,075 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;839501;MEDICINA;"FACULTAD DE MEDICINA";SD;"13,450 PREF";9,098;"6,450 OPA";12,829;6,425
2024;SEVILLA;840008;ODONTOLOGÍA;"FACULTAD DE ODONTOLOGÍA";SD;"13,230 PREF";8,574;"6,208 OPA";14,600;5,000
2024;SEVILLA;806504;"ÓPTICA Y OPTOMETRÍA";"FACULTAD DE FARMACIA";SD;"10,721 PREF";8,270;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;840504;PEDAGOGÍA;"FACULTAD DE CIENCIAS DE LA EDUCACIÓN";SYJ;"8,768 PREF";7,520;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;841001;PERIODISMO;"FACULTAD DE COMUNICACIÓN";SYJ;"6,540 N.P.";6,750;"5,000 ONPNA";8,518;5,000
2024;SEVILLA;841016;PERIODISMO;"CENTRO DE ESTUDIOS UNIVERSITARIOS EUSA (ADSCRITO)";SYJ;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;841109;"PERIODISMO + COMUNICACIÓN AUDIOVISUAL";"FACULTAD DE COMUNICACIÓN";SYJ;"12,674 PREF";5,000;"5,000 ONPNA";5,248;5,000
2024;SEVILLA;841113;"PERIODISMO + COMUNICACIÓN AUDIOVISUAL";"CENTRO DE ESTUDIOS UNIVERSITARIOS EUSA (ADSCRITO)";SYJ;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;807001;PODOLOGÍA;"FACULTAD DE ENFERMERÍA, FISIOTERAPIA Y PODOLOGÍA";SD;"11,639 PREF";8,680;"5,000 ONPNA";6,749;5,550
2024;SEVILLA;841508;PSICOLOGÍA;"FACULTAD DE PSICOLOGÍA";SD;"11,829 PREF";8,790;"5,220 ONPA";9,808;8,000
2024;SEVILLA;842010;"PUBLICIDAD Y RELACIONES PÚBLICAS";"CENTRO DE ESTUDIOS UNIVERSITARIOS EUSA (ADSCRITO)";SYJ;5,000;5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;842005;"PUBLICIDAD Y RELACIONES PÚBLICAS";"FACULTAD DE COMUNICACIÓN";SYJ;"9,960 PREF";5,000;"5,000 ONPNA";5,000;5,000
2024;SEVILLA;842501;QUÍMICA;"FACULTAD DE QUÍMICA";C;"9,748 PREF";5,000;"5,000 ONPNA";7,810;5,000
2024;SEVILLA;842405;"QUÍMICA + INGENIERÍA DE MATERIALES";"FACULTAD DE QUÍMICA";SIN;"10,769 PREF";5,000;"5,000 ONPNA";5,000;5,000
