dateType,name,important_date,publisher,description,source
PUBLIC_HOLIDAY,Boxing Day,26/12/2023,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2023
PUBLIC_HOLIDAY,Australia Day,26/01/2024,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2024
PUBLIC_HOLIDAY,Good Friday,29/03/2024,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2024
PUBLIC_HOLIDAY,Boxing Day,26/12/2024,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2024
PUBLIC_HOLIDAY,New Years Day,1/01/2019,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2019
PUBLIC_HOLIDAY,ANZAC Day,25/04/2019,Business Victoria,Restricted trading day (until 1pm),https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2019
PUBLIC_HOLIDAY,Friday before the AFL grand final,27/09/2019,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2019
PUBLIC_HOLIDAY,Queen's Birthday,10/06/2019,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2019
PUBLIC_HOLIDAY,Boxing Day - additional public holiday,28/12/2020,Business Victoria,As Boxing Day falls on a Saturday this is an additional public holiday,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2020
PUBLIC_HOLIDAY,ANZAC Day,25/04/2020,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2020
PUBLIC_HOLIDAY,Boxing day,26/12/2019,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2019
PUBLIC_HOLIDAY,Easter Monday,5/04/2021,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2021
PUBLIC_HOLIDAY,Labour Day,14/03/2022,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2022
PUBLIC_HOLIDAY,Easter Sunday,17/04/2022,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2022
PUBLIC_HOLIDAY,Saturday before Easter Sunday,8/04/2023,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2023
PUBLIC_HOLIDAY,Saturday before Easter Sunday,30/03/2024,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2024
PUBLIC_HOLIDAY,Queen's Birthday,14/06/2021,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2021
PUBLIC_HOLIDAY,New Year's Day,1/01/2021,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2021
PUBLIC_HOLIDAY,Easter Monday,18/04/2022,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2022
PUBLIC_HOLIDAY,New Year's Day,1/01/2024,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2024
PUBLIC_HOLIDAY,Boxing Day,26/12/2022,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2022
PUBLIC_HOLIDAY,Boxing Day,26/12/2025,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2025
PUBLIC_HOLIDAY,Australia Day - As Australia Day falls on a Sunday the public holiday is on the following Monday,27/01/2025,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2025
PUBLIC_HOLIDAY,Easter Monday,1/04/2024,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2024
PUBLIC_HOLIDAY,ANZAC Day,25/04/2025,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2025
PUBLIC_HOLIDAY,Friday before the AFL grand final,23/10/2020,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2020
PUBLIC_HOLIDAY,Labour Day,11/03/2019,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2019
PUBLIC_HOLIDAY,Saturday before Easter Sunday,20/04/2019,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2019
PUBLIC_HOLIDAY,Easter Sunday,21/04/2019,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2019
PUBLIC_HOLIDAY,Christmas Day,25/12/2020,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2020
PUBLIC_HOLIDAY,Melbourne Cup,2/11/2021,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2021
PUBLIC_HOLIDAY,Boxing Day - additional public holiday,28/12/2021,Business Victoria,As Boxing Day falls on a Sunday an additional public holiday is given on the following Tuesday,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2021
PUBLIC_HOLIDAY,Australia Day,26/01/2020,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2020
PUBLIC_HOLIDAY,Easter Sunday,12/04/2020,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2020
PUBLIC_HOLIDAY,Labour Day,10/03/2025,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2025
PUBLIC_HOLIDAY,Good Friday,18/04/2025,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2025
PUBLIC_HOLIDAY,Easter Sunday,20/04/2025,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2025
PUBLIC_HOLIDAY,Kings's Birthday,9/06/2025,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2025
PUBLIC_HOLIDAY,Queen's Birthday,13/06/2022,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2022
PUBLIC_HOLIDAY,Australia Day,26/01/2023,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2023
PUBLIC_HOLIDAY,Kings's Birthday,12/06/2023,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2023
PUBLIC_HOLIDAY,Kings's Birthday,10/06/2024,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2024
PUBLIC_HOLIDAY,Christmas Day,25/12/2024,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2024
PUBLIC_HOLIDAY,Melbourne Cup,4/11/2025,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2025
PUBLIC_HOLIDAY,Good Friday,19/04/2019,Business Victoria,Restricted trading day,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2019
PUBLIC_HOLIDAY,Christmas Day,25/12/2021,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2021
PUBLIC_HOLIDAY,Christmas Day - additional public holiday,27/12/2021,Business Victoria,As Christmas Day falls on a Saturday an additional public holiday is given on the following Monday,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2021
PUBLIC_HOLIDAY,Labour Day,9/03/2020,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2020
PUBLIC_HOLIDAY,Good Friday,10/04/2020,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2020
PUBLIC_HOLIDAY,Melbourne Cup,3/11/2020,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2020
PUBLIC_HOLIDAY,Boxing Day,26/12/2020,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2020
PUBLIC_HOLIDAY,Christmas day,25/12/2019,Business Victoria,Restricted trading day,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2019
PUBLIC_HOLIDAY,Saturday before Easter Sunday,16/04/2022,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2022
PUBLIC_HOLIDAY,New Year's Day,1/01/2022,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2022
PUBLIC_HOLIDAY,New Year's Day - additional public holiday,3/01/2022,Business Victoria,As New Year's Day falls on a Saturday the Monday is an additional public holiday,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2022
PUBLIC_HOLIDAY,Australia Day,26/01/2022,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2022
PUBLIC_HOLIDAY,Christmas Day - additional public holiday,27/12/2022,Business Victoria,As Christmas Day falls on a Sunday the following Tuesday is an additional public holiday,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2022
PUBLIC_HOLIDAY,New Year's Day,1/01/2023,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2023
PUBLIC_HOLIDAY,Saturday before Easter Sunday,19/04/2025,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2025
PUBLIC_HOLIDAY,Easter Monday,21/04/2025,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2025
PUBLIC_HOLIDAY,Easter Sunday,9/04/2023,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2023
PUBLIC_HOLIDAY,Easter Monday,10/04/2023,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2023
PUBLIC_HOLIDAY,New Year's Day,1/01/2025,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2025
PUBLIC_HOLIDAY,Melbourne Cup,7/11/2023,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2023
PUBLIC_HOLIDAY,Easter Sunday,31/03/2024,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2024
PUBLIC_HOLIDAY,Australia Day,26/01/2025,Business Victoria,,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2025
PUBLIC_HOLIDAY,Friday before the AFL grand final,24/09/2021,Business Victoria,Friday before AFL Grand Final typically falls on the last Friday in September or the first Friday in October. The exact date is subject to change based on the 2021 AFL schedule.,https://business.vic.gov.au/business-information/public-holidays/victorian-public-holidays-2021
SCHOOL_HOLIDAY,Term 1 2019 - Holiday start date,8/04/2019,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 3 2022 - Holiday end date,30/09/2022,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 4 2022 - Holiday start date,21/12/2022,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 4 2020 - Holiday start date,21/12/2020,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 1 2021 - Holiday start date,2/04/2021,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 3 2023 - Holiday start date,18/09/2023,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 3 2022 - Holiday start date,19/09/2022,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 3 2021 - Holiday end date,1/10/2021,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 1 2024 - Holiday start date,29/03/2024,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 1 2025 - Holiday start date,7/04/2025,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 1 2020 - Holiday start date,30/03/2020,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 3 2020 - Holiday start date,21/09/2020,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 1 2024 - Holiday end date,12/04/2024,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 3 2024 - Holiday start date,23/09/2024,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 1 2023 - Holiday end date,21/04/2023,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 2 2023 - Holiday start date,26/06/2023,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 3 2021 - Holiday start date,20/09/2021,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 4 2024 - Holiday start date,23/12/2024,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 1 2022 - Holiday end date,25/04/2022,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 2 2022 - Holiday end date,8/07/2022,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 2 2025 - Holiday end date,18/07/2025,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 3 2025 - Holiday start date,22/09/2025,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 1 2025 - Holiday end date,21/04/2025,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 3 2025 - Holiday end date,3/10/2025,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 1 2019 Holiday end date,19/04/2019,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 4  2019 Holiday end date,28/01/2020,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 2 2020 - Holiday end date,10/07/2020,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 4 2021 - Holiday end date,28/01/2022,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 1 2022 - Holiday start date,11/04/2022,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 4 2023 - Holiday start date,21/12/2023,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 4 2023 - Holiday end date,29/01/2024,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 3 2024 - Holiday end date,4/10/2024,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 4 2022 - Holiday end date,27/01/2023,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 2 2023 - Holiday end date,7/07/2023,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 2 2024 - Holiday end date,12/07/2024,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
SCHOOL_HOLIDAY,Term 2 2021 - Holiday end date,9/07/2021,No Source  - Generated,There is no formal source for these but they are the inbetween of the dates above,
