centro_codigo,centro_nombre,centro_tipo_codigo,centro_tipo_descripcion,centro_titularidad,direccion,direccion_codigo_postal,distrito_codigo,distrito_nombre,contacto_telefono,contacto_web,contacto_email,wktGeometry
28073094,CHUNDARATA,8,ESCUELA INFANTIL PRIVADA,PRIVADO,,28034,8,Fuencarral-El Pardo,,,,POINT(-3.68945149363 40.4932071584)
28073100,CASCARON,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Antonio Machado, 13",28035,9,Moncloa-Aravaca,,,,POINT(-3.7203185724 40.4631632539)
28073151,COLEGIO ARENALES CARABANCHEL,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Avda de los Poblados, 151",28025,11,Carabanchel,912250610,http://www.carabanchel.colegioarenales.es,cc.arenales-carabanchel.madrid@educa.madrid.org,POINT(-3.7240418461 40.3737343427)
28073173,COLEGIO STELLA MARIS LA GAVIA,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"Calle Peñaranda de Bracamonte c/v Entrepeñas, 9",28051,18,Villa de Vallecas,913005070,http://www.stellamariscolegio.com,cc.stellamarislagavia.madrid@educa.madrid.org,POINT(-3.60584561103 40.3723058217)
28073185,NEMOMARLIN ARGANZUELA,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Carmen Cobeña, 4",28005,2,Arganzuela,911427816,www.nemomarlin.com,arganzuela@escuelanemomarlin.com,POINT(-3.71154775577 40.400974285)
28073239,NEMOMARLIN PASEO DE LA HABANA,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Paseo de la Habana, 87",28036,5,Chamartín,651721295,http://www.escuelanemomarlin.com,paseodelahabana@escuelanemomarlin.com,POINT(-3.68164242382 40.4573167438)
28073240,LA GUARDE III,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Oña, 89",28050,16,Hortaleza,,,,POINT(-3.66262498984 40.4879677293)
28073264,EL OLIVAR,3,ESCUELA INFANTIL,PÚBLICO,"Calle del Olivar, 48-50",28012,1,Centro,915306631,http://www.educa.madrid.org/eei.elolivar.madrid,eei.elolivar.madrid@educa.madrid.org,POINT(-3.70150226675 40.4095402205)
28073276,BROTMADRID,73,CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA,PRIVADO CONCERTADO,"Calle de Blas Cabrera, 88",28044,10,Latina,917107865,http://www.colegiobrotmadrid.es,cc.brotmadrid.madrid@educa.madrid.org,POINT(-3.76470399525 40.3778600333)
28073318,CIUDAD BEBE,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Manuel Pombo Angulo, 24",28050,16,Hortaleza,,,,POINT(-3.65436627392 40.5074920968)
28073321,ESCUELA INFANTIL DEL CUERPO NACIONAL DE POLICIA,3,ESCUELA INFANTIL,PÚBLICO-TITULARIDAD PRIVADA,,28043,16,Hortaleza,915822718,,,POINT(-3.64643122206 40.467771251)
28073343,EDUCANDO JUNTOS,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de las Adelfas, 12",28007,3,Retiro,915525356,,direccion@escuelaeducando.com,POINT(-3.67195014418 40.4030760607)
28073355,B. B. VIP,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Guetaria, 73-85",28041,12,Usera,913410714,,eibbvip@gmail.com,POINT(-3.71536539504 40.3664098787)
28073379,ESCUELAS DE SAN ANTON,3,ESCUELA INFANTIL,PÚBLICO,"Calle de la Farmacia, 13",28004,1,Centro,915325557,http://www.educa.madrid.org/eei.escuelasdesananton.madrid,eei.escuelasdesananton.madrid@educa.madrid.org,POINT(-3.6989752017 40.4238708962)
28073409,ALCALA 540,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Alcalá, 540",28027,20,San Blas-Canillejas,647409809,,colegioregistradores@kidsco.es,POINT(-3.61932994683 40.4427034303)
28073446,CRUZ ROJA,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,,28023,9,Moncloa-Aravaca,913609676,https://www.cruzrojafp.es,010.fp@cruzroja.es,POINT(-3.82395352003 40.4711915919)
28073458,GUARDERIA MORENO,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de los Misterios, 8-10",28027,15,Ciudad Lineal,605782936,,,POINT(-3.63982307066 40.4389161404)
28073501,LES P'TITS BILINGÜES,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Santa Natalia, 17",28043,16,Hortaleza,,,,POINT(-3.65721523426 40.4607735191)
28073513,CENTRO PROFESIONAL DE MUSICA GSD,138,CENTRO AUTORIZADO PROFESIONAL DE MÚSICA,PRIVADO,"Calle de Rafael de León, 10",28051,18,Villa de Vallecas,,,lassuertes@gredossandiego.com,POINT(-3.6004663074 40.3660995486)
28073537,NEMOMARLIN SUANZES,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Alfonso Gómez, 17",28037,20,San Blas-Canillejas,616096686,,suanzes@escuelanemomarlin.com,POINT(-3.62885561881 40.4387060502)
28073550,NEMOMARLIN MONTECARMELO,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle del Monasterio de las Batuecas, 15",28049,8,Fuencarral-El Pardo,627402157,,montecarmelo@escuelanemomarlin.com,POINT(-3.70495195711 40.5039874087)
28073562,ALBA,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Federico Mayo, 23",28011,10,Latina,,,,POINT(-3.74034897787 40.4074871833)
28073574,ESCUELA INTERNACIONAL DE PROTOCOLO,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"Calle de los Vascos, 17",28040,9,Moncloa-Aravaca,913101803,,,POINT(-3.71112551515 40.448175181)
28073598,GUARDERIA PLUTO,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Ocaña, 93",28047,10,Latina,917175915,http://,,POINT(-3.75545620438 40.3862632243)
28073616,PEQUE'S SCHOOL,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Avda de Betanzos, 78",28034,8,Fuencarral-El Pardo,672425099,www.pequesschool.com,coordinacion.pequesschool@gmail.com,POINT(-3.71382315314 40.4824466735)
28073631,"CEV, ESCUELA SUPERIOR DE COMUNICACION, IMAGEN Y SONIDO (BRITANICO)",94,CENTRO DOCENTE EXTRANJERO EN ESPAÑA,PRIVADO,"Calle de Gaztambide, 65",28015,7,Chamberí,915502960,http://www.cev.com,info@cev.com,POINT(-3.71548155373 40.437490656)
28073641,NEMOMARLIN CONDE DE ORGAZ,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de la Toronga, 25",28043,16,Hortaleza,647830449,,arturosoria@escuelanemomarlin.com,POINT(-3.64649029051 40.4567078816)
28073665,"EDUCACION, CULTURA Y SOLIDARIDAD",37,CENTRO PRIVADO DE EDUCACIÓN DE PERSONAS ADULTAS,PRIVADO,"Calle de Paterna, 49-55",28021,17,Villaverde,664398161,www.eculturas.org,pilar.cerezo@eculturas.org,POINT(-3.68456720325 40.3409652668)
28073677,SCAENA,172,CENTRO AUTORIZADO SUPERIOR DE ARTE DRAMÁTICO,PRIVADO,"Calle de Coslada, 7 bis",28028,4,Salamanca,,,scaena@scaena.net,POINT(-3.67526368662 40.4374713117)
28073732,MADRID MONTESSORI SCHOOL (EE.UU),94,CENTRO DOCENTE EXTRANJERO EN ESPAÑA,PRIVADO,"Calle del Henares, 13",28002,5,Chamartín,910492215,,info@madridmontessori.org,POINT(-3.6840776697 40.4485726435)
28073768,POMPAS,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de los Yébenes, 255",28047,10,Latina,915098828,www.escuelainfantilpompas.com,escuela@escuelainfantilpompas.es,POINT(-3.75149807012 40.3894872359)
28073801,ESCUELA DE EDUCACION INFANTIL DEL COMPLEJO CUZCO,3,ESCUELA INFANTIL,PÚBLICO-TITULARIDAD PRIVADA,"Paseo de la Castellana, 162",28046,5,Chamartín,656414096,www.planetaenano.com,belen_berz@hotmail.com,POINT(-3.68929500159 40.4582983872)
28073859,MANUEL FRAGA IRIBARNE,42,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,"Avda de Niceto Alcalá Zamora, 54",28050,16,Hortaleza,912761503,http://www.educa.madrid.org/ies.manuelfragairibarne.madrid,ies.manuelfragairibarne.madrid@educa.madrid.org,POINT(-3.65723045293 40.4998362765)
28073987,ST. ALICE'S NURSERY,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Fernández de la Hoz, 21",28010,7,Chamberí,914463726,http://www.stalicesnursery.es,alicia@stalices.es,POINT(-3.69505592235 40.4336332831)
28073999,ABC GO NURSERIES JULIAN CAMARILLO,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Alfonso Gómez, 30-32",28037,20,San Blas-Canillejas,,,,POINT(-3.62744176016 40.4362812937)
28074104,TEO BRETON,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Bretón de los Herreros, 46",28003,7,Chamberí,686364244,www.escuelainfantilteo.es,info@escuelainfantilteo.es,POINT(-3.69500593814 40.4390840377)
28074141,CARMEN FERNANDEZ-MIRANDA - FSDM,21,CENTRO PRIVADO DE EDUCACIÓN ESPECIAL,PRIVADO CONCERTADO,"Calle Memorial 11 de marzo de 2004, 15",28016,5,Chamartín,,,cc.carmenfernandezmiranda.madrid@educa.madrid.org,POINT(-3.67283379326 40.4669268827)
28074153,CARMEN FERNANDEZ MIRANDA - FSDM,4,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,"Calle de los Caídos de la División Azul, 21",28016,5,Chamartín,,,,POINT(-3.67371031769 40.467291145)
28074189,LOS PITUFOS DE MADRID,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Marmolina, 12 C",28032,19,Vicálvaro,,,,POINT(-3.60770723618 40.3972693342)
28074220,C.E.S. FUENCARRAL,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO CONCERTADO,"Calle de Labastida, 13",28034,8,Fuencarral-El Pardo,917292862,http://www.cesfuencarral.com/,cc.cesfuencarral.madrid@educa.madrid.org,POINT(-3.68706106549 40.4902304289)
28074244,PEDRO SALINAS,42,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,"Calle del General Marvá, 24-26",28026,12,Usera,915699236,http://www.educa.madrid.org/ies.pedrosalinas.madrid,ies.pedrosalinas.madrid@educa.madrid.org,POINT(-3.70889967699 40.388936409)
28074256,JOSE DE ECHEGARAY,70,"COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PÚBLICO,"Calle de Puentedey, 14",28051,18,Villa de Vallecas,911996781,http://www.educa.madrid.org/cp.josedeechegaray.madrid,cp.josedeechegaray.madrid@educa.madrid.org,POINT(-3.6125630981 40.3674685627)
28074268,NEMOMARLIN RETIRO,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Avda de Menéndez Pelayo, 71",28007,3,Retiro,659894650,http://www.escuelanemomarlin.com,retiro@escuelanemomarlin.com,POINT(-3.67618847102 40.4109072578)
28074281,NELSON,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO CONCERTADO,"Calle de Donoso Cortés, 61",28015,7,Chamberí,646265852,http://www.centronelson.org,cc.nelson.madrid@educa.madrid.org,POINT(-3.71479789558 40.4363957863)
28074311,MUSICA Y DANZA SENARA,414,CENTRO AUTORIZADO ELEMENTAL DE MÚSICA Y DANZA,PRIVADO,"Avda de Moratalaz, 178B",28030,14,Moratalaz,913016070,,info@senara.com,POINT(-3.64378880591 40.4084255172)
28074323,INSTITUTO TECNICO DE ESTUDIOS PROFESIONALES,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"Calle de Mendívil, 6-10",28038,13,Puente de Vallecas,910791784,http://www.itep.es,carolina.sanchez@medac.es,POINT(-3.66610021021 40.4001999772)
28074335,CHULAPOS,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Avda de la Gran Vía del Sureste, 14",28051,18,Villa de Vallecas,911700947,http://www.chulapos.es,info@eichulapos.es,POINT(-3.58866317252 40.364583627)
28074347,EL TREBOL MAGICO,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Ctra de Villaverde a Vallecas, 3,5km",28053,18,Villa de Vallecas,696366823,,,POINT(-3.65322000036 40.366029834)
28074359,PIPOLANDIA 2,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle del General Palanca, 6",28045,2,Arganzuela,914736299,,escuelaspipos@gmail.com,POINT(-3.69980688985 40.3994693534)
28074372,CITY COUNTRY SCHOOL (EE.UU.),94,CENTRO DOCENTE EXTRANJERO EN ESPAÑA,PRIVADO,"Calle de la Isla Soledad, 2",28035,9,Moncloa-Aravaca,913738695,www.citycountryschool.org,info@citycountryschool.org,POINT(-3.72468465137 40.4677305328)
28074396,CENP - FP,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"Calle de Joaquín María López, 60BIS",28015,7,Chamberí,914484841,,cenp@cenp.com,POINT(-3.71603940161 40.4378385533)
28074451,MICROFORUM,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"Avda de la Reina Victoria, 15",28003,7,Chamberí,914560703,,marketing01@microforum.es,POINT(-3.7067126846 40.4468148586)
28074463,CEPAL 3,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"Calle de Rosario Pino, 14-16",28020,6,Tetuán,,,,POINT(-3.69287719824 40.4625742529)
28074487,GUARDERIA NIDO LA CIGÜEÑA,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de la Codorniz, 6",28047,11,Carabanchel,914652139,,guarderialaciguena@hotmail.com,POINT(-3.74941706026 40.3813835642)
28074529,CREATIVA LA GAVIA,8,ESCUELA INFANTIL PRIVADA,PRIVADO,,28051,18,Villa de Vallecas,,,administracion@escuelacreativa.com,POINT(-3.60687734747 40.3704535382)
28074530,AIRBUS-ASTRIUM BARAJAS,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Avda de Aragón, 404",28022,20,San Blas-Canillejas,915862166,,osamayor@kidsco.es,POINT(-3.53960466591 40.4467877622)
28074578,MARGARET THATCHER,14,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,,28042,21,Barajas,913056086,http://www.educa.madrid.org/cp.margaretthatcher.madrid,cp.margaretthatcher.madrid@educa.madrid.org,POINT(-3.59132724863 40.4712014244)
28074621,LITTLE CLOVERS,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Antonio Cavero, 91",28043,16,Hortaleza,696991559,,info@littleclovers.es,POINT(-3.65504062316 40.4627498223)
28074657,DIABOLO,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Cáceres, 10",28045,2,Arganzuela,669440272,,,POINT(-3.69572164505 40.3986921987)
28074682,CODESA,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"Calle de Diego de León, 34",28006,4,Salamanca,914318519,www.centro-codesa.com,alicia.palomino@centro-codesa.com,POINT(-3.68134292964 40.4346698727)
28074785,NUEVO VELAZQUEZ,45,CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA,PRIVADO,"Calle de Rosa Jardón, 9",28016,5,Chamartín,915616255,,secretaria@colegiovelazquez.es,POINT(-3.66920063966 40.4657317628)
28074803,GRUPO CTO CENTRO DE FORMACION,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"Calle de Francisco Silvela, 106",28002,5,Chamartín,917824330,http://www.grupocto.es,carlossanchez@ctomedicina.com,POINT(-3.67855603949 40.4389205033)
28074827,THE LITTLE ONE,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Avda de Alberto Alcocer, 24",28036,5,Chamartín,914571203,,tloescuelainfantil@gmail.com,POINT(-3.68442199601 40.4581021189)
28074840,OLAVIDE,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle del General Álvarez de Castro, 22",28010,7,Chamberí,915932469,http://www.escuelaolavide.com,DIRECCION@ESCUELAOLAVIDE.COM,POINT(-3.70211673033 40.4357707976)
28074891,LITTLE FROGS,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de la Playa de San Juan, 8",28042,21,Barajas,606032970,www.littlefrogs.es,secretaria@littlefrogs.es,POINT(-3.59182234034 40.473847533)
28074906,ALARIA BERNABEU NURSERY SCHOOL,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle del Jarama, 9",28002,5,Chamartín,915640168,http://www.alariaescuelasinfantiles.es,info@alariaescuelasinfantiles.es,POINT(-3.68338357459 40.4499010717)
28074918,FRANCISCO AYALA,42,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,"Calle del Jacobeo, 33",28054,11,Carabanchel,915116804,http://www.educa.madrid.org/ies.franciscoayala.madrid,ies.franciscoayala.madrid@educa.madrid.org,POINT(-3.7607860678 40.3657235998)
28074931,CENTRO SUPERIOR DE ENSEÑANZA MUSICAL PROGRESO MUSICAL,139,CENTRO AUTORIZADO SUPERIOR DE MÚSICA,PRIVADO,"Calle de Tutor, 52",28008,9,Moncloa-Aravaca,,,progresomusical@progresomusical.com,POINT(-3.717830057 40.431043663)
28074943,FORMATIK,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"Calle de Asura, 40",28043,16,Hortaleza,913881345,,formatik@formatik.com,POINT(-3.65100037386 40.4535384286)
28074992,FP MADRID VILLAVERDE,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"Calle Transversal Sexta, 17",28021,17,Villaverde,911766620,www.tafadmadrid.es,info@fpmadrid.es,POINT(-3.6991059 40.3327970828)
28075005,CASITA MARAVILLAS NEBULOSAS,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Nebulosas, 10",28045,2,Arganzuela,692807137,https://www.casitamaravillas.es,eugenio.robles@casitamaravillas.es,POINT(-3.6852300339 40.394808873)
28075017,FEDA MADRID,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"Avda de Burgos, 12",28036,5,Chamartín,,,info@feda-madrid.com,POINT(-3.67563912812 40.4737843614)
28075030,INSTITUTO TECNICO DE ESTUDIOS PROFESIONALES II,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"Calle de Francisco Iglesias, 17",28038,13,Puente de Vallecas,911986656,http://www.itep.es,carolina.sanchez@medac.es,POINT(-3.66619595991 40.3991543723)
28075081,AFEN ESCUELA TECNICO DEPORTIVO,220,CENTRO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS GRADO MEDIO Y SUPERIOR,PRIVADO,"Avda de Alfonso XIII, 127",28016,5,Chamartín,607773137,,info@afentd.com,POINT(-3.67097191892 40.460000791)
28075108,CENTRO DE MUSICA NUESTRA SEÑORA DE LORETO,138,CENTRO AUTORIZADO PROFESIONAL DE MÚSICA,PRIVADO,"Calle del Príncipe de Vergara, 42",28001,4,Salamanca,690675324,,cm.loretomadrid@fesd.es,POINT(-3.67944910944 40.4280774017)
28075121,SANROMAN CENTRO INTERNACIONAL DE ESTUDIOS PROFESIONALES,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"Calle de Ferrer del Río, 10",28028,4,Salamanca,914232323,,infomadrid@sanroman.com,POINT(-3.67251628465 40.4339017361)
28075145,ACUARELA,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de la Villa de Marín, 29",28029,8,Fuencarral-El Pardo,913144870,www.escuelainfantilacuarela.org,ceiacuarelacb@gmail.com,POINT(-3.69919935256 40.4773649339)
28075194,CENTRO DE ESTUDIOS SUPERIORES EL VALLE,220,CENTRO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS GRADO MEDIO Y SUPERIOR,PRIVADO,"Calle de Ana de Austria, 60",28050,16,Hortaleza,917188426,,ces@colegioelvalle.com,POINT(-3.65386249267 40.5005851046)
28075200,MOPE,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"Paseo del General Martínez Campos, 20",28010,7,Chamberí,917527959,https://mopeformacion.net/,convalidaciones@mope.es,POINT(-3.69525753941 40.4348933333)
28075224,CESUR-CLARET,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"Calle de Corazón de María, 1",28002,5,Chamartín,,,,POINT(-3.67215700013 40.4404443746)
28075248,SURIKATA,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Manuel Pombo Angulo, 24",28050,16,Hortaleza,,http://www.surikata.es,info@surikata.es,POINT(-3.65436627392 40.5074920968)
28075388,CENTRO SUPERIOR DE ENSEÑANZA MUSICAL KATARINA GURSKA,139,CENTRO AUTORIZADO SUPERIOR DE MÚSICA,PRIVADO,"Calle de Santa Engracia, 181",28003,7,Chamberí,,,centrosuperior@katarinagurska.com,POINT(-3.70373249923 40.4459952031)
28075406,CENTRO DE ENSEÑANZAS DEPORTIVAS GSD,220,CENTRO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS GRADO MEDIO Y SUPERIOR,PRIVADO,"Avda del Parque de Palomeras Bajas, 14",28018,13,Puente de Vallecas,918680200,,buitrago@gredossandiego.com,POINT(-3.66267390343 40.3800573077)
28075418,KINDER MY GARDEN,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Blanes, 3",28042,21,Barajas,913262532,,patricia@kindermygarden.com,POINT(-3.58925462349 40.4648606672)
28075421,ESCUNE FORMACION,220,CENTRO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS GRADO MEDIO Y SUPERIOR,PRIVADO,"Paseo de Alberto Palacios, 75",28021,17,Villaverde,916658303,,info@escune.com,POINT(-3.71635677607 40.3432322499)
28075431,ST. ALICE'S NURSERY GALILEO,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Galileo, 47",28015,7,Chamberí,,,,POINT(-3.7103820692 40.4346842665)
28075455,INSTITUTO DE FORMACION PROFESIONAL CEAC,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"Calle de Joaquín Costa, 41",28002,5,Chamartín,,,,POINT(-3.68367571719 40.4438182677)
28075479,LICARA BRITISH COLLEGE (BRITANICO),94,CENTRO DOCENTE EXTRANJERO EN ESPAÑA,PRIVADO,"Avda de los Prunos, 80",28042,16,Hortaleza,,,,POINT(-3.61999334111 40.4533034894)
28075480,TOPOCHITOS II,8,ESCUELA INFANTIL PRIVADA,PRIVADO,,28050,8,Fuencarral-El Pardo,910254517,http://topochitos.com,info@topochitos.com,POINT(-3.67224346212 40.4988039833)
28075522,INSTEDE MADRID SAN VIATOR,220,CENTRO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS GRADO MEDIO Y SUPERIOR,PRIVADO,"Plaza de Fernández Ladreda, 2",28026,12,Usera,910518481,www.instede.com,secretaria@instede.com,POINT(-3.717172481 40.3846601356)
28075534,MAXWELL SCHOOL (BRITANICO),94,CENTRO DOCENTE EXTRANJERO EN ESPAÑA,PRIVADO,"Calle de Serrano, 158",28002,5,Chamartín,917826277,https://www.maxwellschool.es/,information@maxwellschool.es,POINT(-3.68492255381 40.4458379131)
28075558,MY LITTLE STAR,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Avda de Monasterio de El Escorial, 55",28049,8,Fuencarral-El Pardo,,,,POINT(-3.69799889278 40.5049755504)
28075561,ESCUELA DE MUSICA DE GRADO ELEMENTAL CALASANZ,137,CENTRO AUTORIZADO ELEMENTAL DE MÚSICA,PRIVADO,"Calle del Conde de Peñalver, 51",28006,4,Salamanca,,,,POINT(-3.67546381583 40.4303710311)
28075571,INTERNATIONAL ACADEMY OF MADRID,94,CENTRO DOCENTE EXTRANJERO EN ESPAÑA,PRIVADO,"Avda del Comandante Franco, 8",28016,5,Chamartín,915653019,http://www.ia-madrid.com,info@ia-madrid.com,POINT(-3.67735968088 40.4653869407)
28075583,ESCUELA IDEO,72,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO,"Ctra Colmenar Viejo, k.16",28048,8,Fuencarral-El Pardo,917523343,http://www.escuelaideo.edu.es,hola@escuelaideo.edu.es,POINT(-3.69844418651 40.541062435)
28075613,LA JIRAFITA,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle del Balandro, 6",28042,21,Barajas,629444194,,c.i.lajirafita@gmail.com,POINT(-3.59077896777 40.4517087396)
28075662,ESCUELA PROFESIONAL DON BOSCO,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"Calle de María Auxiliadora, 9",28040,9,Moncloa-Aravaca,914500472,www.escuelaprofesionaldonbosco.com,direccion@escuelaprofesionaldonbosco.com,POINT(-3.71540198638 40.4577884058)
28075674,RAINBOWSCHOOL,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Paseo de la Ermita, 7",28023,9,Moncloa-Aravaca,913576325,http://www.eljardinmagicodearavaca.com,rainbowschoolearavaca@gmail.com,POINT(-3.78062589911 40.4600419821)
28075704,HALO BABY,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Máximo Carazo, 1",28026,12,Usera,910174650,,halobaby2018@gmail.com,POINT(-3.71045938601 40.3837556205)
28075716,CESUR-MADRID II,58,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"Calle de Albarracín, 27",28037,20,San Blas-Canillejas,914400000,http://www.cesurformacion.com,cesurmadridciudadlineal@cesurformacion.com,POINT(-3.63225928918 40.4345163026)
28075731,CUCUTRAS II,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Plaza de Patricio Aguado c/v a Calle Montalvo, 6",28043,16,Hortaleza,913002257,www.cucutras.net,cucutras@cucutras.net,POINT(-3.6370912093 40.4642735689)
28075741,ESTUDIOS MUSICALES PINZON,138,CENTRO AUTORIZADO PROFESIONAL DE MÚSICA,PRIVADO,"Calle del Halcón, 11",28025,11,Carabanchel,914655619,http://www.musicadanzapinzon.es,estudiospinzon@gmail.com,POINT(-3.74252999152 40.3893199448)
28075777,BLAS DE LEZO,70,"COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PÚBLICO,"Calle de Fromista, 27",28050,8,Fuencarral-El Pardo,912761564,http://www.educa.madrid.org/cp.blasdelezo.madrid,cp.blasdelezo.madrid@educa.madrid.org,POINT(-3.67256806017 40.5112163807)
28075807,DIVERTIA ESCUELA INFANTIL,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle del Golfo de Salónica, 25",28033,15,Ciudad Lineal,917666793,http://www.divertiaescuelainfantil.com,carolina.repolles@gmail.com,POINT(-3.66561534707 40.4777343938)
28075819,MADRID ACTIVE SCHOOL (EE.UU.),94,CENTRO DOCENTE EXTRANJERO EN ESPAÑA,PRIVADO,"Calle Maria Zayas, 8",28035,6,Tetuán,666667785,http://www.madridactiveschool.org,info@madridactiveschool.org,POINT(-3.70073290103 40.4591935748)
28075893,EDUCAVITA,8,ESCUELA INFANTIL PRIVADA,PRIVADO,"Calle de Domingo Álvarez, 11",28023,9,Moncloa-Aravaca,911704278,www.educavita.es,direccion@educavita.es,POINT(-3.83460144545 40.4727548158)
