NOMBRE,IDNOMBRE,tieneInstalacionesDeportivas,tieneWifi,generoAlumnos,TRANSPORTE,Cercanias,Cercanias Lines,Cercanias Station,Metro,Metro_Station,metro_line,Bus,bus_line,Superfice m²,ACCESIBILIDAD,NOMBRE-VIA,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,LATITUD,LONGITUD,TELEFONO,EMAIL,TIPO,TipoInstalacion
Centro de Enseñanza Superior Cardenal Cisneros,Centro-de-Ensenanza-Superior-Cardenal-Cisneros,,,,"Metro: Lista (línea 4), Núñez de Balboa (líneas 5 y 9), Diego de León (líneas 4, 5 y 6).",,,,"Metro: Lista (línea 4), Núñez de Balboa (líneas 5 y 9), Diego de León (líneas 4, 5 y 6)","Lista , Núñez de Balboa , Diego de León","4
5
9
6",,,,Sin información sobre accesibilidad para personas con movilidad reducida,GENERAL DIAZ PORLIER,58,MADRID,MADRID,28006,LISTA,SALAMANCA,40.430655746270524,-3.676645132506573,"913096120
914028981",secretaria@cescisneros.es,/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios,Universidades
Centro de Enseñanza Superior en Humanidades y Ciencias de la Educación Don Bosco,Centro-de-Ensenanza-Superior-en-Humanidades-y-Ciencias-de-la-Educacion-Don-Bosco,,,,Metro: Francos Rodríguez (línea 7).,,,,Metro: Francos Rodríguez (línea 7),Francos Rodríguez,7,,,,Sin información sobre accesibilidad para personas con movilidad reducida,MARIA AUXILIADORA,9,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.4578663330372,-3.7154022232737973,914500472,comunicacion@cesdonbosco.com,/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios,Universidades
Centro de Enseñanza Superior Villanueva,Centro-de-Ensenanza-Superior-Villanueva,,,,"Metro: Paco de Lucía (línea 9).  Cercanías Renfe: Mirasierra-Paco de Lucía (líneas C7, C8, C8a, C8b).","Renfe: MirasierraPaco de Lucía (líneas C7, C8, C8a, C8b)","C-7
C-8",Mirasierra-Paco de Lucía,Metro: Paco de Lucía (línea 9),Paco de Lucía,9,,,,Sin información sobre accesibilidad para personas con movilidad reducida,COSTA BRAVA,2,MADRID,MADRID,28034,MIRASIERRA,FUENCARRAL-EL PARDO,40.49594165711777,-3.702048289834191,917340413,,/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios,Universidades
Centro Superior de Diseño de Moda de Madrid (Centro adscrito a la UPM),Centro-Superior-de-Diseno-de-Moda-de-Madrid-(Centro-adscrito-a-la-UPM),,,,"Metro: Sierra de Guadalupe (línea 1).  Cercanías Renfe: Vallecas (líneas C2,C7).",Vallecas C1 C2 C7,"C-1
C-2
C-7",Vallecas,Metro: Sierra de Guadalupe (línea 1),Sierra de Guadalupe,1,,,,Sin información sobre accesibilidad para personas con movilidad reducida,VALENCIA,7,MADRID,MADRID,28030,FONTARRON,MORATALAZ,40.388857066045915,-3.6286523028588005,913310126,informacion.csdmm@upm.es,/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios,Universidades
Centro Universitario La Salle,Centro-Universitario-La-Salle,,,,Consulta los siguientes enlaces.,,,,,,,,,,Sin información sobre accesibilidad para personas con movilidad reducida,LA SALLE,10,MADRID,MADRID,28023,VALDEMARIN,MONCLOA-ARAVACA,40.466248901592856,-3.7820082470461647,917401980,sia@lasallecampus.es,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias,Universidades
Colegio Mayor Alcalá,Colegio-Mayor-Alcala,,,masculino,Metro: Metropolitano (línea 6).,,,,Metropolitano (línea 6),Metropolitano,6,,,,No accesible,DON RAMON MENENDEZ PIDAL,2,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.44764820463789,-3.719503495059197,915533004,admisiones@cmalcala.es,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Alcor,Colegio-Mayor-Alcor,,,femenino,"Metro: Metropolitano (línea 6), Guzmán el Bueno (línea 6 y 7).",,,,"Metropolitano (línea 6), Guzmán el Bueno (línea 6 y 7)","Metropolitano , Guzmán el Bueno","6
7",,,,Accesible,GENERAL AMPUDIA,7,MADRID,MADRID,28003,VALLEHERMOSO,CHAMBERI,40.443245742864015,-3.715255918766616,915339208,info@cmalcor.com,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Antonio de Nebrija,Colegio-Mayor-Antonio-de-Nebrija,,,mixto,Metro: Ciudad Universitaria (línea 6),,,,Metro: Ciudad Universitaria (línea 6),Ciudad Universitaria,6,,,,No accesible,SENECA,8,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.43571333918665,-3.7284677239467596,913941005,cmuantoniodenebrija@ucm.es,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Aquinas (Santo Tomás de Aquino),Colegio-Mayor-Aquinas-(Santo-Tomas-de-Aquino),,,mixto,"Metro: Estación Vicente Aleixandre (línea 6), Ciudad Universitaria (línea 6) y Francos Rodríguez (línea 7)",,,,"Metro: Estación Vicente Aleixandre (línea 6), Ciudad Universitaria (línea 6) y Francos Rodríguez (línea 7)","Estación Vicente Aleixandre , Ciudad Universitaria  y Francos Rodríguez","6
7",,,,Accesible,LEONARDO PRIETO CASTRO,6,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.45204759324346,-3.7218395787782304,915438800,aquinas@aquinas.es,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Argentino Nuestra Señora de Luján,Colegio-Mayor-Argentino-Nuestra-Senora-de-Lujan,,,mixto,Metro: Moncloa (línea 6) Ciudad Universitaria (línea 6),,,,Metro: Moncloa (línea 6) Ciudad Universitaria (línea 6),Moncloa  Ciudad Universitaria,6,,,,No accesible,MARTIN FIERRO,3,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.43610678975899,-3.731701576349752,911812050,administracion@cmanslujan.com,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Barberán y Collar,Colegio-Mayor-Barberan-y-Collar,,,mixto,Consulta los siguientes enlaces:,,,,,,,,,,No accesible,SENECA,16,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.434545397562495,-3.7331585246591557,916020300,cmubarberan@mde.es,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Berrospe,Colegio-Mayor-Berrospe,,,femenino,Metro: Vicente Aleixandre (línea 6).,,,,Metro: Vicente Aleixandre (línea 6),Vicente Aleixandre,6,,,,Accesible,MONCLOA,9,MADRID,MADRID,28003,VALLEHERMOSO,CHAMBERI,40.44636760362397,-3.716758311138522,915335900,cmberrospe@berrospe.org,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Casa Do Brasil,Colegio-Mayor-Casa-Do-Brasil,,,mixto,Metro: Ciudad Universitaria (línea 6).,,,,Metro: Ciudad Universitaria (línea 6),Ciudad Universitaria,6,,,,No accesible,MEMORIA,3,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.43853583084271,-3.7252915757655174,914551560,sec@casadobrasil.es,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Chaminade,Colegio-Mayor-Chaminade,,,mixto,"Metro: Vicente Aleixandre (línea 6), Guzmán el Bueno (línea 6 y 7).",,,,"Metro: Vicente Aleixandre (línea 6), Guzmán el Bueno (línea 6 y 7)","Vicente Aleixandre , Guzmán el Bueno","6
7",,,,Accesible,JUAN XXIII,9,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.44734637151868,-3.7177116209853853,915545400,secretaria@fugjchaminade.es,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Diego de Covarrubias,Colegio-Mayor-Diego-de-Covarrubias,,,mixto,"Metro: Moncloa (Línea 6), Ciudad Universitaria (Línea 6)",,,,"Metro: Moncloa (Línea 6), Ciudad Universitaria (Línea 6)","Moncloa , Ciudad Universitaria",6,,,,No accesible,SENECA,10,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.43543488509487,-3.7297224981364576,913941030,cmm@pas.ucm.es,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Elías Ahúja,Colegio-Mayor-Elias-Ahuja,,,masculino,Metro: Guzman el Bueno (Línea 6),,,,Metro: Guzman el Bueno (Línea 6),Guzman el Bueno,6,,,,No accesible,RECTOR ROYO-VILLANOVA,4,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.45084427289562,-3.7153019237576634,915337700,info@eliasahuja.org,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Fundación SEPI,Colegio-Mayor-Fundacion-SEPI,,,mixto,Metro: Vicente Aleixandre (línea 6).,,,,Metro: Vicente Aleixandre (línea 6),Vicente Aleixandre,6,,,,Accesible,GREGORIO DEL AMO,2,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.446907485706866,-3.7188228498669362,915336812,cmusepi.cm@funep.es,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Jaime del Amo,Colegio-Mayor-Jaime-del-Amo,,,masculino,"Metro: Vicente Aleixandre (línea 6),",,,,"Metro: Vicente Aleixandre (línea 6),","Vicente Aleixandre ,",6,,,,No accesible,GREGORIO DEL AMO,5,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.44582638073112,-3.72226686792607,915540804,secretaria@jaimedelamo.org,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Jorge Juan,Colegio-Mayor-Jorge-Juan,,,mixto,Metro: Moncloa (línea 6) y Ciudad Universitaria (línea 6),,,,Metro: Moncloa (línea 6) y Ciudad Universitaria (línea 6),Moncloa  y Ciudad Universitaria,6,,,,No accesible,SENECA,14,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.4349249042721,-3.7317433524081887,915507100,secretaria@cmjorgejuan.es,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Juan Luis Vives,Colegio-Mayor-Juan-Luis-Vives,,,mixto,"Metro: Plaza de Castilla (líneas 1, 9 y 10).",,,,"Metro: Plaza de Castilla (líneas 1, 9 y 10)",Plaza de Castilla,"1
9
10",,,,Accesible,FRANCISCO SUAREZ,7,MADRID,MADRID,28036,NUEVA ESPAÑA,CHAMARTIN,40.46502029145429,-3.6845899986944497,914979900,cmluisvives@uam.es,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Juan XXIII Roncalli,Colegio-Mayor-Juan-XXIII-Roncalli,,,femenino,"Metro: Vicente Aleixandre (línea 6), Guzmán el Bueno (línea 6), Ciudad Universitaria (línea 6)",,,,"Metro: Vicente Aleixandre (línea 6), Guzmán el Bueno (línea 6), Ciudad Universitaria (línea 6)","Vicente Aleixandre , Guzmán el Bueno , Ciudad Universitaria",6,,,,Accesible,RAMIRO DE MAEZTU,3,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.44903948047641,-3.7180373012857046,915339408,direccion@roncalli.es,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Loyola,Colegio-Mayor-Loyola,,,mixto,"Metro: Vicente Aleixandre (línea 6), Guzmán el Bueno (líneas 6 y 7).",,,,"Metro: Vicente Aleixandre (línea 6), Guzmán el Bueno (líneas 6 y 7)","Vicente Aleixandre , Guzmán el Bueno","6
7",,,,Accesible,JUAN XXIII,17,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.45000544910973,-3.7153887868377877,915340404,secretaria@cmuloyola.org,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Mara,Colegio-Mayor-Mara,,,femenino,"Metro: Vicente Aleixandre (línea 6), Guzmán el Bueno (líneas 6 y 7).",,,,"Metro: Vicente Aleixandre (línea 6), Guzmán el Bueno (líneas 6 y 7)","Vicente Aleixandre , Guzmán el Bueno","6
7",,,,No accesible,JUAN XXIII,15,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.44958307800659,-3.7160919870624136,915536604,secretaria@colegiomayormara.com,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Marqués de la Ensenada,Colegio-Mayor-Marques-de-la-Ensenada,,,mixto,Consultar los siguientes enlaces:,,,,,,,,,,Accesible,SENECA,18,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.43444043139228,-3.733543743924688,915497100,info@cmumarquesdelaensenada.com,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Mater Salvatoris,Colegio-Mayor-Mater-Salvatoris,,,femenino,Consultar los siguientes enlaces:,,,,,,,,,,No accesible,VALDESQUI,3,MADRID,MADRID,28023,VALDEMARIN,MONCLOA-ARAVACA,40.46404258469897,-3.7710701028693103,913071243,madrid.cmu@matersalvatoris.org,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Méndel,Colegio-Mayor-Mendel,,,mixto,Metro: Vicente Aleixandre (línea 6).,,,,Metro: Vicente Aleixandre (línea 6),Vicente Aleixandre,6,,,,No accesible,RECTOR ROYO-VILLANOVA,6,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.450938406912854,-3.716699793684652,915340700,director@cmmendel.com,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Moncloa,Colegio-Mayor-Moncloa,,,masculino,"Metro: Guzmán el Bueno (línea 6 y 7), Vicente Aleixandre (línea 6)",,,,"Metro: Guzmán el Bueno (línea 6 y 7), Vicente Aleixandre (línea 6)","Guzmán el Bueno , Vicente Aleixandre","6
7",,,,No accesible,MONCLOA,3,MADRID,MADRID,28003,VALLEHERMOSO,CHAMBERI,40.44587627267912,-3.715446297968531,915338500,info@cmmoncloa.org,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Montalbán,Colegio-Mayor-Montalban,,,masculino,Metro:  Núñez de Balboa (líneas 5 y 9).,,,,Metro:  Núñez de Balboa (líneas 5 y 9),Núñez de Balboa,"5
9",,,,No accesible,DIEGO DE LEON,14,MADRID,MADRID,28006,CASTELLANA,SALAMANCA,40.434842602381124,-3.684160626397251,685745752,info@cmmontalban.com,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Nuestra Señora de África,Colegio-Mayor-Nuestra-Senora-de-africa,,,mixto,Metro: Vicente Aleixandre (línea 6),,,,Metro: Vicente Aleixandre (línea 6),Vicente Aleixandre,6,,,,Accesible,RAMIRO DE MAEZTU,2,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.44925799673555,-3.7171006978828465,915540104,info.africa@eoi.es,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Nuestra Señora de Guadalupe,Colegio-Mayor-Nuestra-Senora-de-Guadalupe,,,mixto,Metro: Moncloa (líneas 3 y 6).,,,,Metro: Moncloa (líneas 3 y 6),Moncloa,"3
6",,,,Accesible,SENECA,4,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.4365837060789,-3.7255298689626724,915435200,info.guadalupe@eoi.es,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Pío XII,Colegio-Mayor-Pio-XII,,,masculino,Metro: Vicente Aleixandre (línea 6).,,,,Metro: Vicente Aleixandre (línea 6),Vicente Aleixandre,6,,,,No accesible,JUAN XXIII,3,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.44491451422515,-3.7200680644720574,915141711,info@colegiomayorpioxii.es,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Poveda,Colegio-Mayor-Poveda,,,femenino,"Metro: Vicente Aleixandre (línea 6), Gúzman el Bueno (líneas 6 y 7).",,,,"Metro: Vicente Aleixandre (línea 6), Gúzman el Bueno (líneas 6 y 7)","Vicente Aleixandre , Gúzman el Bueno","6
7",,,,Accesible,ISAAC PERAL,60,MADRID,MADRID,28040,VALLEHERMOSO,CHAMBERI,40.442963646266804,-3.7190211475612625,914562589,secretaria@cmppoveda.es,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Santa María de Europa,Colegio-Mayor-Santa-Maria-de-Europa,,,mixto,"Metro: Islas Filipinas (línea 7), Canal (líneas 2 y 7).",,,,"Metro: Islas Filipinas (línea 7), Canal (líneas 2 y 7)","Islas Filipinas , Canal","7
2",,,,No accesible,CEA BERMUDEZ,17,MADRID,MADRID,28003,ARAPILES,CHAMBERI,40.438685506832634,-3.7091237782947606,913946646,ccmm@ucm.es,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Santa María del Pino,Colegio-Mayor-Santa-Maria-del-Pino,,,femenino,Metro: Islas Filipinas (línea 7),,,,Metro: Islas Filipinas (línea 7),Islas Filipinas,7,,,,Accesible,SAN FRANCISCO DE SALES,13,MADRID,MADRID,28003,VALLEHERMOSO,CHAMBERI,40.44040601048909,-3.7162462206445745,915432409,secretaria@colegiomayorpino.com,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Santa Mónica,Colegio-Mayor-Santa-Monica,,,femenino,"Metro: Vicente Aleixandre (línea 6), Guzmán el Bueno (líneas 6 y 7).",,,,"Metro: Vicente Aleixandre (línea 6), Guzmán el Bueno (líneas 6 y 7)","Vicente Aleixandre , Guzmán el Bueno","6
7",,,,No accesible,JUAN XXIII,19,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.45035239946326,-3.7146291167019014,915333001,secretaria@cmumonica.es,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Santa Teresa de Jesús,Colegio-Mayor-Santa-Teresa-de-Jesus,,,mixto,Consulta los siguientes enlaces:,,,,,,,,,,Accesible,SENECA,12,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.43522158947955,-3.730558119606541,913941008,,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Somosierra,Colegio-Mayor-Somosierra,,,femenino,"Metro: Concha Espina (línea 9), Colombia (líneas 8 y 9).",,,,"Metro: Concha Espina (línea 9), Colombia (líneas 8 y 9)","Concha Espina , Colombia","9
8",,,,Sin información sobre accesibilidad para personas con movilidad reducida,VICTOR DE LA SERNA,13,MADRID,MADRID,28016,HISPANOAMERICA,CHAMARTIN,40.45338463229645,-3.672607650534373,618746081,cmsomosierra@cmsomosierra.com,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Universitario Isabel de España,Colegio-Mayor-Universitario-Isabel-de-Espana,,,mixto,Metro: Vicente Aleixandre (línea 6).,,,,Metro: Vicente Aleixandre (línea 6),Vicente Aleixandre,6,,,,No accesible,DON RAMON MENENDEZ PIDAL,5,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.44841681111204,-3.7199730138128735,915336104,cmisabel@cmisabel.com,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Universitario San Agustín,Colegio-Mayor-Universitario-San-Agustin,,,mixto,Bus: U.,,,,,,,Bus: U,,,Accesible,ANTONIO NEBRIJA,4,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.43672037843154,-3.7276073977792428,915505000,colegio@cmusa.net,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Universitario San Pablo,Colegio-Mayor-Universitario-San-Pablo,,,masculino,"Metro: Vicente Aleixandre (línea 6), Islas Filipinas (línea 7).",,,,"Metro: Vicente Aleixandre (línea 6), Islas Filipinas (línea 7)","Vicente Aleixandre , Islas Filipinas","6
7",,,,Accesible,ISAAC PERAL,58,MADRID,MADRID,28040,VALLEHERMOSO,CHAMBERI,40.442163372591814,-3.7186016905372776,915989600,colegiomayor@cmusp.com,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Universitario Santillana,Colegio-Mayor-Universitario-Santillana,,,masculino,"Metro: Paco de lucía (línea 9)  Cercanías Renfe: Mirasierra-Paco de Lucia (líneas C3a, C7, C8 y Regional).","Renfe: MirasierraPaco de Lucia (líneas C3a, C7, C8 y Regional)","C-3
C-7
C-8",Mirasierra-Paco de Lucia,Metro: Paco de lucía (línea 9),Paco de lucía,9,,,,No accesible,MARBELLA,60,MADRID,MADRID,28034,MIRASIERRA,FUENCARRAL-EL PARDO,40.49465964836949,-3.7062096187224456,917355031,cmsantillana@cmsantillana.org,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Vedruna,Colegio-Mayor-Vedruna,,,femenino,"Metro: Guzmán El Bueno (línea 6 y 7), Vicente Aleixandre (línea 6).",,,,"Metro: Guzmán El Bueno (línea 6 y 7), Vicente Aleixandre (línea 6)","Guzmán El Bueno , Vicente Aleixandre","6
7",,,,Accesible,PRESIDENTE GARCIA MORENO,2,MADRID,MADRID,28003,VALLEHERMOSO,CHAMBERI,40.445605369642564,-3.714995329761434,"915342306
915342306",recepcion@cmvedruna.org,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Mayor Ximénez de Cisneros,Colegio-Mayor-Ximenez-de-Cisneros,,,mixto,Consulta los siguientes enlaces:,,,,,,,,,,No accesible,SENECA,8,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.43571333918665,-3.7284677239467596,913941006,ccmm@ucm.es / subdir_cisneros@ucm.es,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Colegio Universitario de Estudios Financieros,Colegio-Universitario-de-Estudios-Financieros,,,,Metro: Francos Rodríguez (línea 7).,,,,Metro: Francos Rodríguez (línea 7),Francos Rodríguez,7,,,,Sin información sobre accesibilidad para personas con movilidad reducida,PIRINEOS,55,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.45357920636982,-3.718717277671818,914445161,,/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios,Universidades
Escuela de Práctica Jurídica,Escuela-de-Practica-Juridica,,,,"Metro: Noviciado (línea 2), Plaza de España (líneas 3 y 10).",,,,"Metro: Noviciado (línea 2), Plaza de España (líneas 3 y 10)","Noviciado , Plaza de España","2
3
10",,,,Sin información sobre accesibilidad para personas con movilidad reducida,AMANIEL,2,MADRID,MADRID,28015,UNIVERSIDAD,CENTRO,40.42503902541332,-3.7091208409661056,915327391,epj@epj.es,/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios,Universidades
Escuela Politécnica de Enseñanza Superior (EPES),Escuela-Politecnica-de-Ensenanza-Superior-(EPES),,,,Metro: Vicente Aleixandre (línea 6),,,,Metro: Vicente Aleixandre (línea 6),Vicente Aleixandre,6,,,,Sin información sobre accesibilidad para personas con movilidad reducida,JUAN XXIII,11,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.44793793568313,-3.717285250885199,"910670679
910670676",secretaria.epes@upm.es,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias,Universidades
Escuela Superior de Diseño,Escuela-Superior-de-Diseno,,,,Metro: Vinateros (línea 9).,,,,Metro: Vinateros (línea 9),Vinateros,9,,,,Sin información sobre accesibilidad para personas con movilidad reducida,CAMINO DE LOS VINATEROS,106,MADRID,MADRID,28030,MARROQUINA,MORATALAZ,40.409090881121266,-3.6488257296912585,914390000,esd.madrid@educa.madrid.org,/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios,Universidades
Escuela Técnica Superior de Arquitectura,Escuela-Tecnica-Superior-de-Arquitectura,,,,"Metro: Ciudad Universitaria (línea 6), Moncloa (líneas 3 y 6)",,,,"Metro: Ciudad Universitaria (línea 6), Moncloa (líneas 3 y 6)","Ciudad Universitaria , Moncloa","6
3",,,,Sin información sobre accesibilidad para personas con movilidad reducida,JUAN DE HERRERA,4,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.43959650623064,-3.731162126785864,"913366501
913366507",,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias,Universidades
Escuela Técnica Superior de Edificación,Escuela-Tecnica-Superior-de-Edificacion,,,,"Metro: Ciudad Universitaria (línea 6), Moncloa (línea 3)",,,,"Metro: Ciudad Universitaria (línea 6), Moncloa (línea 3)","Ciudad Universitaria , Moncloa","6
3",,,,Sin información sobre accesibilidad para personas con movilidad reducida,JUAN DE HERRERA,6,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.439061141330214,-3.7317253526397614,910675234,comunicacion.edificacion@upm.es,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias,Universidades
Escuela Técnica Superior de Ingeniería Aeronáutica y del Espacio,Escuela-Tecnica-Superior-de-Ingenieria-Aeronautica-y-del-Espacio,,,,"Metro: Ciudad Universitaria (línea 6), Moncloa (líneas 3 y 6)",,,,"Metro: Ciudad Universitaria (línea 6), Moncloa (líneas 3 y 6)","Ciudad Universitaria , Moncloa","6
3",,,,Sin información sobre accesibilidad para personas con movilidad reducida,CARDENAL CISNEROS,3,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.44098319331987,-3.7246487290907204,"910675534
910675572",,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias,Universidades
"Escuela Técnica Superior de Ingeniería Agronómica, Alimentaria y de Biosistemas","Escuela-Tecnica-Superior-de-Ingenieria-Agronomica,-Alimentaria-y-de-Biosistemas",,,,Metro: Ciudad Universitaria (línea 6).,,,,Metro: Ciudad Universitaria (línea 6),Ciudad Universitaria,6,,,,Sin información sobre accesibilidad para personas con movilidad reducida,PUERTA DE HIERRO,2,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.440899945359334,-3.728076234171524,"910670742
910670743",comunicacion.etsiaab@upm.es,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias,Universidades
"Escuela Técnica Superior de Ingeniería de Montes, Forestal y del Medio Natural","Escuela-Tecnica-Superior-de-Ingenieria-de-Montes,-Forestal-y-del-Medio-Natural",,,,Metro: Vicente Aleixandre o Ciudad Universitaria(línea 6).,,,,Metro: Vicente Aleixandre o Ciudad Universitaria(línea 6),Vicente Aleixandre o Ciudad Universitaria,6,,,,Sin información sobre accesibilidad para personas con movilidad reducida,JOSE ANTONIO NOVAIS,10,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.448485414321894,-3.724507841206364,"910671510
910671509",comunicacion.montes@upm.es,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias,Universidades
